,id,original_title,popularity,release_date,vote_average,vote_count,overview
2596,11660,Following,14.917,1999-05-06,7.155,1537,"Bill, an idle, unemployed aspiring writer, walks the crowded streets of London following randomly chosen strangers, a seemingly innocent entertainment that becomes dangerous when he crosses paths with a mysterious character."
2597,469,Stranger Than Paradise,13.135,1984-10-01,7.155,514,"A Hungarian immigrant, his friend, and his cousin go on an unpredictable adventure across America."
2598,504949,The King,20.214,2019-10-11,7.153,3147,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V."
2599,403300,A Hidden Life,13.967,2019-08-27,7.153,662,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.
2600,329805,Mon roi,12.315,2015-10-21,7.153,766,"Tony is admitted to a rehabilitation center after a serious ski accident. Dependent on the medical staff and pain relievers, she takes time to look back on a turbulent relationship that she experienced with Georgio."
2601,205601,Belle,17.971,2013-05-01,7.153,665,"Dido Elizabeth Bell, the illegitimate, mixed-race daughter of a Royal Navy admiral, plays an important role in the campaign to abolish slavery in England."
2602,130739,Oh Boy,15.273,2012-11-01,7.2,317,"Niko, a twenty-something college dropout, lives for the moment as he drifts through the streets of Berlin, curiously observing everyone around him and oblivious to his growing status as an outsider. Then on one fateful day, through a series of absurdly amusing encounters, everything changes."
2603,467244,The Zone of Interest,98.488,2023-12-15,7.2,1516,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp."
2604,365045,Heidi,39.129,2015-12-10,7.152,381,"Heidi, is an eight-year-old Swiss orphan who is given by her aunt to her mountain-dwelling grandfather. She is then stolen back by her aunt from her grandfather to live in the wealthy Sesemann household in Frankfurt, Germany as a companion to Klara, a sheltered, disabled girl in a wheelchair. Heidi is unhappy but makes the best of the situation, always longing for her grandfather."
2605,147773,The Way Way Back,18.674,2013-06-06,7.152,1743,"Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park."
2606,29005,McCabe & Mrs. Miller,21.072,1971-06-24,7.152,382,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene."
2607,11524,Thief,26.313,1981-03-27,7.2,660,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score."
2608,4192,Death on the Nile,24.075,1978-09-29,7.152,763,"As Hercule Poirot enjoys a luxurious cruise down the Nile, a newlywed heiress is found murdered on board and every elegant passenger becomes a prime suspect."
2609,501170,Doctor Sleep,28.604,2019-10-30,7.2,4291,"Still scarred by the trauma he endured as a child at the Overlook Hotel, Dan Torrance faces the ghosts of the past when he meets Abra, a courageous teen who desperately needs his help -- and who possesses a powerful extrasensory ability called the ""shine""."
2610,428836,Ophelia,22.138,2019-06-28,7.151,543,"Ophelia comes of age as lady-in-waiting for Queen Gertrude, and her singular spirit captures Hamlet's affections. As lust and betrayal threaten the kingdom, Ophelia finds herself trapped between true love and controlling her own destiny."
2611,348893,Boyka: Undisputed IV,97.993,2016-08-01,7.151,1283,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude."
2612,272878,Max,24.123,2015-06-26,7.151,809,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.
2613,10634,Friday,43.268,1995-04-26,7.151,1754,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do."
2614,653851,Devotion,36.623,2022-11-23,7.15,666,The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.
2615,12289,赤壁,21.252,2008-07-10,7.2,788,"In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance."
2616,612,Munich,35.403,2005-12-23,7.15,2560,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack."
2617,527435,The Christmas Chronicles,19.006,2018-11-22,7.149,2093,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas."
2618,396371,Molly's Game,30.076,2017-12-07,7.149,3613,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game."
2619,336050,Saul fia,15.387,2015-06-11,7.1,1036,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son, seeking to give him a proper jewish burial."
2620,226448,In Your Eyes,14.88,2014-04-20,7.149,670,"Two seemingly unconnected souls from different corners of the United States make a telepathic bond that allows them to see, hear and feel the other's experiences, creating a bond that apparently can't be broken."
2621,8619,Master and Commander: The Far Side of the World,33.571,2003-11-14,7.149,3076,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend."
2622,673309,American Underdog,15.725,2021-12-25,7.1,318,"The true story of Kurt Warner, who went from a stockboy at a grocery store to a two-time NFL MVP, Super Bowl champion, and Hall of Fame quarterback."
2623,581997,Batman vs Teenage Mutant Ninja Turtles,27.51,2019-03-31,7.148,471,"Batman, Batgirl and Robin forge an alliance with the Teenage Mutant Ninja Turtles to fight against the Turtles' sworn enemy, The Shredder, who has apparently teamed up with Ra's Al Ghul and The League of Assassins."
2624,440472,The Upside,47.56,2019-01-10,7.148,1234,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom."
